ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12807282,JF372313,08/27/2022 10:43:00 AM,069XX S PAXTON AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,331.0,3.0,5.0,43.0,04A,1192079.0,1859317.0,2022.0,01/03/2023 03:40:27 PM,41.76895106,-87.57148207,"(41.76895106, -87.57148207)"
12754018,JF309008,07/07/2022 05:02:00 PM,046XX S INDIANA AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,215.0,2.0,3.0,38.0,18,1178382.0,1874228.0,2022.0,01/03/2023 03:40:27 PM,41.810190251,-87.621235417,"(41.810190251, -87.621235417)"
12801215,JF365157,08/21/2022 06:00:00 PM,088XX S COMMERCIAL AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,True,False,424.0,4.0,10.0,46.0,06,1197676.0,1846998.0,2022.0,04/18/2023 03:40:28 PM,41.735008973,-87.551377022,"(41.735008973, -87.551377022)"
12330213,JE187100,04/02/2021 07:54:00 AM,010XX W 14TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1232.0,12.0,25.0,28.0,06,1169778.0,1893572.0,2021.0,04/09/2021 03:40:34 PM,41.863463274,-87.652231049,"(41.863463274, -87.652231049)"
12447415,JE329801,08/07/2021 07:30:00 PM,049XX W FLETCHER ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,True,True,2521.0,25.0,31.0,19.0,04B,1142882.0,1920490.0,2021.0,08/14/2021 03:40:38 PM,41.937872425,-87.750293555,"(41.937872425, -87.750293555)"
12453456,JE338264,08/15/2021 12:56:00 PM,105XX S INDIANA AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,True,512.0,5.0,9.0,49.0,24,1179445.0,1835166.0,2021.0,08/22/2021 03:40:40 PM,41.702975563,-87.618526942,"(41.702975563, -87.618526942)"
12067430,JD251566,06/02/2020 06:00:00 PM,010XX W 111TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,False,True,2234.0,22.0,34.0,75.0,08B,1171468.0,1831207.0,2020.0,06/09/2020 03:43:29 PM,41.692289426,-87.647852131,"(41.692289426, -87.647852131)"
12673373,JF211108,04/17/2022 03:00:00 AM,056XX N WESTERN AVE,0810,THEFT,OVER $500,STREET,False,False,2011.0,20.0,40.0,2.0,06,1159306.0,1937470.0,2022.0,01/03/2023 03:40:27 PM,41.984144072,-87.689462992,"(41.984144072, -87.689462992)"
12721967,JF269876,06/05/2022 01:00:00 PM,007XX N WESTERN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1221.0,12.0,26.0,24.0,05,1160267.0,1905045.0,2022.0,01/03/2023 03:40:27 PM,41.895147984,-87.686827955,"(41.895147984, -87.686827955)"
12728900,JF278313,06/09/2022 11:55:00 AM,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1424.0,14.0,1.0,24.0,06,1164808.0,1908052.0,2022.0,01/03/2023 03:40:27 PM,41.903304304,-87.670064675,"(41.903304304, -87.670064675)"
12240523,JD453618,12/08/2020 08:25:00 PM,012XX S WABASH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,True,False,131.0,1.0,3.0,33.0,15,1176963.0,1894862.0,2020.0,12/17/2020 03:40:05 PM,41.866843668,-87.625816668,"(41.866843668, -87.625816668)"
12700136,JF243730,05/15/2022 10:54:00 PM,021XX W NORTH AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,True,False,1424.0,14.0,2.0,24.0,15,1161848.0,1910623.0,2022.0,01/03/2023 03:40:27 PM,41.910421607,-87.680865532,"(41.910421607, -87.680865532)"
12329980,JE186757,04/01/2021 08:00:00 PM,038XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1923.0,19.0,44.0,6.0,07,1167414.0,1925644.0,2021.0,04/08/2021 03:41:05 PM,41.951522002,-87.659984876,"(41.951522002, -87.659984876)"
12814474,JF380873,09/02/2022 09:25:00 PM,006XX N HARDING AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1122.0,11.0,37.0,23.0,15,1149940.0,1904046.0,2022.0,01/03/2023 03:40:27 PM,41.892613895,-87.724782623,"(41.892613895, -87.724782623)"
12303096,JE154400,02/27/2021 12:00:00 AM,018XX W PETERSON AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,2413.0,24.0,40.0,2.0,06,1162925.0,1939900.0,2021.0,03/06/2021 03:40:35 PM,41.990736648,-87.676084265,"(41.990736648, -87.676084265)"
12391060,JE261584,06/11/2021 02:08:00 AM,040XX N BROADWAY,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1915.0,19.0,46.0,3.0,08B,1169915.0,1926892.0,2021.0,06/18/2021 03:40:15 PM,41.954892271,-87.650754774,"(41.954892271, -87.650754774)"
12049407,JD230854,05/12/2020 09:02:00 PM,060XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,313.0,3.0,20.0,42.0,06,1182603.0,1865189.0,2020.0,05/19/2020 03:40:10 PM,41.78528946,-87.606034015,"(41.78528946, -87.606034015)"
12853016,JF427080,10/07/2022 09:00:00 PM,015XX W DIVERSEY PKWY,0460,BATTERY,SIMPLE,APARTMENT,False,False,1932.0,19.0,32.0,6.0,08B,1165719.0,1918674.0,2022.0,01/03/2023 03:40:27 PM,41.932432348,-87.666414975,"(41.932432348, -87.666414975)"
12889638,JF470882,11/11/2022 01:00:00 PM,047XX W BELMONT AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,DEPARTMENT STORE,False,False,2521.0,25.0,31.0,19.0,11,1143994.0,1920848.0,2022.0,01/03/2023 03:40:27 PM,41.938833985,-87.74619768,"(41.938833985, -87.74619768)"
12656054,JF190250,03/29/2022 11:50:00 AM,035XX W 63RD PL,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,True,False,823.0,8.0,23.0,66.0,14,1153909.0,1862276.0,2022.0,01/03/2023 03:40:27 PM,41.777913622,-87.711316846,"(41.777913622, -87.711316846)"
12473787,JE363099,09/06/2021 12:36:00 AM,040XX W WASHINGTON BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1114.0,11.0,28.0,26.0,15,1149414.0,1900185.0,2021.0,09/13/2021 03:40:45 PM,41.882029114,-87.72681465,"(41.882029114, -87.72681465)"
12810044,JF375600,08/29/2022 11:30:00 PM,004XX N WELLS ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1831.0,18.0,42.0,8.0,03,1174661.0,1903052.0,2022.0,01/03/2023 03:40:27 PM,41.889369287,-87.634022523,"(41.889369287, -87.634022523)"
12416471,JE292791,07/06/2021 08:15:00 PM,051XX W IRVING PARK RD,0460,BATTERY,SIMPLE,STREET,False,True,1634.0,16.0,45.0,15.0,08B,1141226.0,1926105.0,2021.0,07/13/2021 03:41:01 PM,41.953311263,-87.756240817,"(41.953311263, -87.756240817)"
12701132,JF245165,05/17/2022 03:00:00 AM,079XX S COMMERCIAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,422.0,4.0,7.0,46.0,14,1197552.0,1853079.0,2022.0,01/03/2023 03:40:27 PM,41.751698786,-87.551628921,"(41.751698786, -87.551628921)"
12926669,JF515280,12/11/2022 06:12:00 PM,042XX W ARMITAGE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,2522.0,25.0,35.0,20.0,05,1147954.0,1912954.0,2022.0,01/03/2023 03:40:27 PM,41.91709678,-87.731847071,"(41.91709678, -87.731847071)"
12709480,JF255010,05/17/2022 02:30:00 PM,030XX N MOBILE AVE,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,False,False,2511.0,25.0,36.0,19.0,06,1133880.0,1919540.0,2022.0,01/03/2023 03:40:27 PM,41.935428755,-87.783400598,"(41.935428755, -87.783400598)"
12465993,JE353160,08/28/2021 02:15:00 PM,068XX S PERRY AVE,0820,THEFT,$500 AND UNDER,STREET,False,True,722.0,7.0,6.0,69.0,06,1176578.0,1859650.0,2021.0,09/04/2021 03:40:49 PM,41.770227581,-87.628290698,"(41.770227581, -87.628290698)"
12362497,JE226501,05/06/2021 10:00:00 AM,056XX W 64TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,812.0,8.0,13.0,64.0,11,1139915.0,1861562.0,2021.0,05/13/2021 03:40:50 PM,41.776220591,-87.7626375,"(41.776220591, -87.7626375)"
12693769,JF234904,05/08/2022 11:00:00 AM,016XX W OGDEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1224.0,12.0,27.0,28.0,14,1165310.0,1899369.0,2022.0,01/03/2023 03:40:27 PM,41.879466833,-87.668467867,"(41.879466833, -87.668467867)"
12913125,JF498971,12/05/2022 10:00:00 AM,007XX W 50TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,935.0,9.0,20.0,61.0,14,1172262.0,1871383.0,2022.0,01/03/2023 03:40:27 PM,41.802520242,-87.643766392,"(41.802520242, -87.643766392)"
12429766,JE308410,07/20/2021 08:45:00 PM,056XX W 64TH PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,True,812.0,8.0,13.0,64.0,26,1139831.0,1861227.0,2021.0,07/27/2021 03:40:22 PM,41.77530282,-87.76295359,"(41.77530282, -87.76295359)"
12601578,JF123954,01/25/2022 05:04:00 PM,0000X E 56TH ST,0460,BATTERY,SIMPLE,STREET,True,False,225.0,2.0,20.0,40.0,08B,1177898.0,1867919.0,2022.0,01/03/2023 03:40:27 PM,41.792888764,-87.623201832,"(41.792888764, -87.623201832)"
12068786,JD253593,06/04/2020 02:00:00 PM,077XX S ADA ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,True,612.0,6.0,17.0,71.0,03,1168783.0,1853540.0,2020.0,09/07/2021 03:41:02 PM,41.753632737,-87.657040002,"(41.753632737, -87.657040002)"
12374111,JE240681,05/24/2021 06:30:00 AM,059XX S SANGAMON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,712.0,7.0,16.0,68.0,14,1170991.0,1865447.0,2021.0,05/31/2021 03:41:02 PM,41.786259089,-87.648601084,"(41.786259089, -87.648601084)"
12463824,JE350753,08/01/2021 09:00:00 AM,008XX W DIVISION ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,1822.0,18.0,27.0,8.0,06,1170199.0,1908206.0,2021.0,08/28/2021 03:40:01 PM,41.903610803,-87.650258004,"(41.903610803, -87.650258004)"
12820280,JF387644,09/07/2022 07:00:00 PM,053XX W PENSACOLA AVE,0810,THEFT,OVER $500,STREET,False,False,1624.0,16.0,38.0,15.0,06,1140049.0,1928407.0,2022.0,01/03/2023 03:40:27 PM,41.959649829,-87.76051106,"(41.959649829, -87.76051106)"
12264935,JE107487,01/03/2021 09:00:00 PM,003XX S CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1533.0,15.0,28.0,25.0,06,1144438.0,1898165.0,2021.0,01/16/2021 03:39:23 PM,41.876581037,-87.745137513,"(41.876581037, -87.745137513)"
12314808,JE168451,03/14/2021 03:15:00 AM,064XX S LOCKWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,813.0,8.0,13.0,64.0,14,1142167.0,1861367.0,2021.0,03/21/2021 03:40:39 PM,41.77564417,-87.75438648,"(41.77564417, -87.75438648)"
12249186,JD462341,12/16/2020 05:00:00 PM,054XX N EAST RIVER RD,0810,THEFT,OVER $500,APARTMENT,False,False,1614.0,16.0,41.0,76.0,06,1116633.0,1934807.0,2020.0,12/23/2020 03:40:29 PM,41.977609479,-87.846467101,"(41.977609479, -87.846467101)"
12500643,JE395345,09/29/2021 08:00:00 PM,007XX N RUSH ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,1834.0,18.0,42.0,8.0,06,1176970.0,1905289.0,2021.0,10/06/2021 03:42:04 PM,41.895455777,-87.625475247,"(41.895455777, -87.625475247)"
12655490,JF189682,03/28/2022 05:00:00 PM,051XX S LAKE PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,234.0,2.0,4.0,41.0,07,1187547.0,1871315.0,2022.0,01/03/2023 03:40:27 PM,41.801983471,-87.587712546,"(41.801983471, -87.587712546)"
12635157,JF165342,02/28/2022 09:00:00 AM,135XX S BUFFALO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,433.0,4.0,10.0,55.0,11,1200107.0,1815850.0,2022.0,01/03/2023 03:40:27 PM,41.64947497,-87.543517381,"(41.64947497, -87.543517381)"
12913768,JF499783,12/05/2022 04:00:00 PM,060XX W HENDERSON ST,0810,THEFT,OVER $500,STREET,False,False,1633.0,16.0,30.0,17.0,06,1135492.0,1921646.0,2022.0,01/03/2023 03:40:27 PM,41.94117932,-87.777426119,"(41.94117932, -87.777426119)"
12542538,JE446778,11/16/2021 08:20:00 AM,031XX S HALSTED ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,913.0,9.0,11.0,60.0,08A,1171478.0,1884155.0,2021.0,11/23/2021 03:41:26 PM,41.837585073,-87.646267101,"(41.837585073, -87.646267101)"
12162256,JD363286,09/10/2020 11:00:00 AM,070XX S CRANDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,331.0,3.0,5.0,43.0,14,1192546.0,1858550.0,2020.0,09/17/2020 03:43:11 PM,41.76683499,-87.569795264,"(41.76683499, -87.569795264)"
12634393,JF164491,03/05/2022 03:55:00 PM,043XX N CLARENDON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1915.0,19.0,46.0,3.0,08A,1170129.0,1929242.0,2022.0,01/03/2023 03:40:27 PM,41.961336068,-87.64989918,"(41.961336068, -87.64989918)"
12553332,JE459815,11/29/2021 01:00:00 AM,080XX S PRAIRIE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,False,False,623.0,6.0,6.0,44.0,07,1179429.0,1851722.0,2021.0,12/06/2021 03:46:37 PM,41.748407673,-87.618081806,"(41.748407673, -87.618081806)"
12787856,JF349127,07/29/2022 01:30:00 AM,035XX E 100TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,432.0,4.0,10.0,52.0,06,1201575.0,1839331.0,2022.0,01/03/2023 03:40:27 PM,41.713872053,-87.537352792,"(41.713872053, -87.537352792)"
12526408,JE427323,10/29/2021 05:00:00 PM,015XX S SPAULDING AVE,0810,THEFT,OVER $500,STREET,False,False,1022.0,10.0,24.0,29.0,06,1154616.0,1892215.0,2021.0,11/05/2021 03:40:57 PM,41.860056113,-87.707926066,"(41.860056113, -87.707926066)"
12581824,JE494275,12/30/2021 12:00:00 PM,080XX S EMERALD AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,False,True,621.0,6.0,21.0,71.0,17,1172697.0,1851611.0,2021.0,01/06/2022 03:43:35 PM,41.74825399,-87.642753351,"(41.74825399, -87.642753351)"
12340675,JE199861,04/09/2021 08:00:00 AM,005XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1532.0,15.0,37.0,25.0,08B,1141935.0,1903120.0,2021.0,04/17/2021 03:40:11 PM,41.890224873,-87.75420507,"(41.890224873, -87.75420507)"
12262081,JE103148,08/22/2020 02:30:00 PM,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,False,False,1654.0,16.0,41.0,76.0,11,1106955.0,1941060.0,2020.0,01/08/2021 03:39:34 PM,41.994913946,-87.881937669,"(41.994913946, -87.881937669)"
12354665,JE216982,05/01/2021 11:30:00 AM,044XX N BROADWAY,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DEPARTMENT STORE,False,False,1913.0,19.0,46.0,3.0,11,1168469.0,1929861.0,2021.0,05/08/2021 03:40:26 PM,41.963070794,-87.655984213,"(41.963070794, -87.655984213)"
12411455,JE286798,07/02/2021 01:20:00 AM,001XX W CERMAK RD,031A,ROBBERY,ARMED - HANDGUN,CTA STATION,False,False,914.0,9.0,25.0,34.0,03,1175616.0,1889758.0,2021.0,07/09/2021 04:16:58 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
12316818,JE170276,03/16/2021 04:20:00 AM,050XX N Wolcott Ave,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,2032.0,20.0,47.0,4.0,06,1162914.0,1933374.0,2021.0,03/23/2021 03:40:42 PM,41.9728293,-87.676308854,"(41.9728293, -87.676308854)"
12266788,JE109605,01/10/2021 06:00:00 PM,049XX W ERIE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1532.0,15.0,37.0,25.0,07,1143218.0,1903861.0,2021.0,01/17/2021 03:40:40 PM,41.892234406,-87.749474726,"(41.892234406, -87.749474726)"
12838367,JF409484,09/24/2022 06:30:00 PM,002XX E GRAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1834.0,18.0,42.0,8.0,07,1177830.0,1903951.0,2022.0,01/03/2023 03:40:27 PM,41.891764728,-87.622357433,"(41.891764728, -87.622357433)"
12529828,JE431589,11/02/2021 03:52:00 PM,003XX W ARMITAGE AVE,0810,THEFT,OVER $500,BANK,False,False,1814.0,18.0,43.0,7.0,06,1173444.0,1913597.0,2021.0,11/09/2021 03:41:38 PM,41.918332446,-87.63817799,"(41.918332446, -87.63817799)"
12473770,JE363162,09/06/2021 03:01:00 AM,003XX W GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1831.0,18.0,42.0,8.0,14,1173615.0,1903832.0,2021.0,09/13/2021 03:40:45 PM,41.891532981,-87.637840611,"(41.891532981, -87.637840611)"
12774228,JF333376,07/26/2022 11:30:00 PM,109XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2212.0,22.0,19.0,75.0,06,1159665.0,1831869.0,2022.0,01/03/2023 03:40:27 PM,41.694355703,-87.691046936,"(41.694355703, -87.691046936)"
12421672,JE299454,07/11/2021 10:00:00 AM,058XX S WASHTENAW AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,824.0,8.0,16.0,63.0,08A,1159375.0,1865768.0,2021.0,07/18/2021 03:40:15 PM,41.787385916,-87.691182578,"(41.787385916, -87.691182578)"
12865533,JF442024,10/20/2022 01:10:00 PM,057XX S CICERO AVE,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,813.0,8.0,23.0,56.0,06,1145654.0,1866253.0,2022.0,01/03/2023 03:40:27 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
12356995,JE219665,05/04/2021 04:55:00 PM,030XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1421.0,14.0,26.0,23.0,14,1155621.0,1910480.0,2021.0,05/11/2021 03:40:53 PM,41.910156907,-87.703745073,"(41.910156907, -87.703745073)"
12792810,JF355352,08/12/2022 09:00:00 PM,070XX S CRANDON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,331.0,3.0,5.0,43.0,07,1192548.0,1858496.0,2022.0,01/03/2023 03:40:27 PM,41.766686762,-87.56978969,"(41.766686762, -87.56978969)"
12746991,JF300359,06/30/2022 05:55:00 PM,043XX N CENTRAL AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1624.0,16.0,38.0,15.0,06,1138223.0,1928483.0,2022.0,01/03/2023 03:40:27 PM,41.959891679,-87.767222504,"(41.959891679, -87.767222504)"
12570091,JE480364,12/17/2021 09:00:00 AM,009XX E 133RD ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,533.0,5.0,9.0,54.0,26,1185359.0,1817293.0,2021.0,12/24/2021 03:40:11 PM,41.653792886,-87.597430475,"(41.653792886, -87.597430475)"
12538130,JE441776,11/11/2021 12:01:00 AM,085XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,412.0,4.0,8.0,45.0,14,1187692.0,1848480.0,2021.0,11/18/2021 03:42:25 PM,41.739318829,-87.587906606,"(41.739318829, -87.587906606)"
12372556,JE238849,05/22/2021 12:50:00 AM,002XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1125.0,11.0,27.0,28.0,14,1160441.0,1898917.0,2021.0,05/29/2021 03:40:48 PM,41.878328618,-87.686358584,"(41.878328618, -87.686358584)"
12210654,JD419316,11/03/2020 09:50:00 AM,065XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,725.0,7.0,16.0,67.0,14,1167131.0,1861356.0,2020.0,12/17/2020 03:40:05 PM,41.775116356,-87.662870742,"(41.775116356, -87.662870742)"
12172738,JD374412,09/21/2020 12:25:00 PM,007XX N ARMOUR ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1215.0,12.0,27.0,24.0,03,1166040.0,1904982.0,2020.0,09/28/2020 03:42:47 PM,41.894853781,-87.665627061,"(41.894853781, -87.665627061)"
12424855,JE303140,07/16/2021 02:30:00 AM,066XX S BISHOP ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,725.0,7.0,16.0,67.0,15,1167811.0,1860649.0,2021.0,07/23/2021 03:40:09 PM,41.773161684,-87.66039823,"(41.773161684, -87.66039823)"
12345763,JE205883,03/12/2021 05:30:00 PM,011XX W WINONA ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,2033.0,20.0,48.0,3.0,26,1167719.0,1934285.0,2021.0,04/23/2021 03:40:27 PM,41.97522663,-87.658613583,"(41.97522663, -87.658613583)"
12538772,JE442455,11/07/2021 09:00:00 AM,014XX W 62ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,713.0,7.0,16.0,67.0,08A,1167938.0,1863635.0,2021.0,11/15/2021 03:40:13 PM,41.781352914,-87.659846953,"(41.781352914, -87.659846953)"
12091960,JD280619,06/29/2020 07:02:00 PM,030XX W 59TH ST,2900,WEAPONS VIOLATION,UNLAWFUL USE / SALE OF AIR RIFLE,STREET,True,False,824.0,8.0,14.0,63.0,15,1157141.0,1865360.0,2020.0,07/06/2020 03:42:25 PM,41.786311801,-87.699384784,"(41.786311801, -87.699384784)"
12310724,JE153739,02/27/2021 06:00:00 AM,060XX W SEMINOLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1622.0,16.0,45.0,10.0,08B,1134779.0,1937513.0,2021.0,03/11/2021 03:40:23 PM,41.984732578,-87.779669887,"(41.984732578, -87.779669887)"
12432840,JE312852,07/24/2021 04:00:00 PM,083XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,632.0,6.0,6.0,44.0,08A,1181250.0,1849766.0,2021.0,07/31/2021 03:40:17 PM,41.742998457,-87.611469219,"(41.742998457, -87.611469219)"
12893961,JF476083,11/13/2022 09:15:00 AM,109XX S PERRY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,513.0,5.0,34.0,49.0,06,1177547.0,1832233.0,2022.0,01/03/2023 03:40:27 PM,41.694970012,-87.625565185,"(41.694970012, -87.625565185)"
12815269,JF381854,09/03/2022 03:10:00 PM,031XX S LAKE SHORE DR NB,0460,BATTERY,SIMPLE,BOAT / WATERCRAFT,False,False,211.0,2.0,4.0,35.0,08B,1181949.0,1883916.0,2022.0,01/03/2023 03:40:27 PM,41.836692977,-87.607852216,"(41.836692977, -87.607852216)"
12317041,JE169510,03/13/2021 03:45:00 AM,022XX N CLYBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1811.0,18.0,2.0,7.0,14,1166130.0,1914896.0,2021.0,09/07/2021 03:41:02 PM,41.922056521,-87.665012818,"(41.922056521, -87.665012818)"
12345360,JE205530,04/20/2021 08:10:00 AM,048XX N SPRINGFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1712.0,17.0,39.0,14.0,05,1149512.0,1931964.0,2021.0,04/27/2021 03:40:13 PM,41.969231634,-87.725627771,"(41.969231634, -87.725627771)"
12571060,JE481644,12/17/2021 05:00:00 PM,009XX N SPRINGFIELD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,1112.0,11.0,37.0,23.0,26,1150214.0,1906052.0,2021.0,12/24/2021 03:40:11 PM,41.898113228,-87.723723978,"(41.898113228, -87.723723978)"
12584796,JF103629,01/04/2022 10:03:00 PM,054XX S SPAULDING AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,822.0,8.0,14.0,63.0,03,1155303.0,1868458.0,2022.0,01/03/2023 03:40:27 PM,41.794850149,-87.706041005,"(41.794850149, -87.706041005)"
12457456,JE343056,08/19/2021 07:21:00 PM,0000X E 9TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,123.0,1.0,4.0,32.0,11,1176583.0,1896201.0,2021.0,08/26/2021 03:41:44 PM,41.870526553,-87.627171241,"(41.870526553, -87.627171241)"
12636699,JF167328,03/08/2022 11:00:00 AM,057XX S LAKE SHORE DR,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,331.0,3.0,5.0,41.0,06,1189729.0,1867390.0,2022.0,01/03/2023 03:40:27 PM,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
12207752,JD415951,10/30/2020 07:50:00 PM,039XX W IRVING PARK RD,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1723.0,17.0,45.0,16.0,03,1149260.0,1926288.0,2020.0,12/17/2020 03:40:05 PM,41.953661179,-87.726702137,"(41.953661179, -87.726702137)"
12829942,JF399478,09/17/2022 07:12:00 AM,065XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2432.0,24.0,49.0,1.0,06,1167075.0,1943506.0,2022.0,01/03/2023 03:40:27 PM,42.000543176,-87.660715471,"(42.000543176, -87.660715471)"
12245885,JD459947,12/11/2020 07:00:00 AM,057XX N SHERIDAN RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2022.0,20.0,48.0,77.0,11,1168598.0,1938218.0,2020.0,12/18/2020 03:40:12 PM,41.985999837,-87.655266727,"(41.985999837, -87.655266727)"
