ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Location
12395405,JE267047,2021-06-15 15:39:00,051XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,231.0,2.0,3.0,40.0,14,2021,06/22/2021 03:40:52 PM,"(41.800076008, -87.620980656)"
12712589,JF258599,2022-05-28 08:50:00,038XX W CHICAGO AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),STREET,True,False,1112.0,11.0,37.0,23.0,18,2022,01/03/2023 03:40:27 PM,"(41.895397607, -87.722912366)"
12473730,JE363134,2021-09-06 00:00:00,010XX S MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1513.0,15.0,29.0,25.0,08B,2021,09/13/2021 03:40:45 PM,"(41.86856449, -87.773011129)"
12458180,JE344013,2021-08-20 16:45:00,0000X W 95TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA STATION,True,False,634.0,6.0,21.0,49.0,11,2021,08/27/2021 03:40:24 PM,"(41.721627204, -87.624485177)"
12571799,JE482524,2021-12-17 07:00:00,046XX N PAULINA ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1912.0,19.0,47.0,3.0,06,2021,12/24/2021 03:40:11 PM,"(41.965817209, -87.67094261)"
12920812,JF508051,2022-12-12 16:02:00,081XX S MARYLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,True,631.0,6.0,8.0,44.0,14,2022,01/03/2023 03:40:27 PM,"(41.746827981, -87.603840848)"
12394862,JE266413,2021-06-14 20:00:00,032XX W 85TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,834.0,8.0,18.0,70.0,08B,2021,06/21/2021 03:40:21 PM,"(41.73884081, -87.703369355)"
12384097,JE245095,2021-05-27 17:30:00,117XX S MICHIGAN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,532.0,5.0,9.0,53.0,04A,2021,06/08/2021 03:39:53 PM,"(41.681357737, -87.620618587)"
12656165,JF190370,2022-03-29 12:00:00,054XX S KILDARE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,815.0,8.0,23.0,62.0,11,2022,01/03/2023 03:40:27 PM,"(41.79419645, -87.730540518)"
12656785,JF190016,2022-03-29 08:20:00,003XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1512.0,15.0,29.0,25.0,08B,2022,01/03/2023 03:40:27 PM,"(41.886275336, -87.765078145)"
12498587,JE393084,2021-09-30 16:00:00,016XX S KOSTNER AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1012.0,10.0,24.0,29.0,04B,2021,10/07/2021 03:41:30 PM,"(41.858500235, -87.734727482)"
12686385,JF226817,2022-04-26 12:00:00,076XX S CREGIER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,414.0,4.0,8.0,43.0,11,2022,01/03/2023 03:40:27 PM,"(41.756491451, -87.580982594)"
12666571,JF202993,2022-04-09 20:38:00,051XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,923.0,9.0,14.0,63.0,08B,2022,01/03/2023 03:40:27 PM,"(41.800474072, -87.685433249)"
12015059,JD192450,2020-03-22 02:05:00,009XX S INDEPENDENCE BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1133.0,11.0,24.0,26.0,15,2020,03/29/2020 04:39:13 PM,"(41.869645028, -87.72023125)"
12841130,JF412759,2022-09-26 16:00:00,066XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,832.0,8.0,16.0,66.0,07,2022,01/03/2023 03:40:27 PM,"(41.773332991, -87.683481204)"
12797542,JF360644,2022-08-17 19:10:00,007XX E 60TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,313.0,3.0,20.0,42.0,08B,2022,01/03/2023 03:40:27 PM,"(41.785848109, -87.607582382)"
12920385,JF507647,2022-12-12 11:44:00,049XX S ST LAWRENCE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,223.0,2.0,4.0,38.0,26,2022,01/03/2023 03:40:27 PM,"(41.805106554, -87.611355643)"
12132810,JD329090,2020-08-11 21:51:00,041XX W CRYSTAL ST,0488,BATTERY,AGGRAVATED DOMESTIC BATTERY - HANDGUN,APARTMENT,True,True,2534.0,25.0,37.0,23.0,04B,2020,09/07/2021 03:41:02 PM,"(41.903522908, -87.730108383)"
12780928,JF341357,2022-07-29 09:30:00,032XX W 87TH ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,834.0,8.0,18.0,70.0,08A,2022,01/03/2023 03:40:27 PM,"(41.735159923, -87.703731406)"
12721598,JF269332,2022-06-06 08:15:00,057XX W ERIE ST,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,False,False,1511.0,15.0,29.0,25.0,03,2022,01/03/2023 03:40:27 PM,"(41.891943843, -87.768748427)"
12857693,JF432551,2022-10-13 01:55:00,027XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,133.0,1.0,3.0,35.0,08B,2022,01/03/2023 03:40:27 PM,"(41.844112707, -87.628445336)"
12687367,JF227947,2022-05-02 17:45:00,077XX S YATES BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,421.0,4.0,7.0,43.0,04B,2022,01/03/2023 03:40:27 PM,"(41.754871242, -87.566294136)"
12278628,JE123423,2021-01-24 22:00:00,062XX S PARK SHORE EAST CT,0890,THEFT,FROM BUILDING,APARTMENT,False,True,314.0,3.0,5.0,42.0,06,2021,01/31/2021 03:40:42 PM,"(41.781731648, -87.587862886)"
12156932,JD357255,2020-09-05 10:30:00,030XX N MONTICELLO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2523.0,25.0,30.0,21.0,08B,2020,09/12/2020 03:41:32 PM,"(41.936573227, -87.718502725)"
12779239,JF339182,2022-07-31 19:20:00,004XX S STATE ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,113.0,1.0,4.0,32.0,18,2022,01/03/2023 03:40:27 PM,"(41.876607964, -87.627644063)"
12744134,JF263511,2022-06-01 11:02:00,011XX N LAWNDALE AVE,1821,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,1112.0,11.0,27.0,23.0,18,2022,02/11/2023 03:40:38 PM,
12252181,JD467591,2020-11-17 08:00:00,029XX N NAGLE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2511.0,25.0,36.0,19.0,06,2020,12/26/2020 03:39:26 PM,"(41.933513987, -87.786996655)"
12720471,JF268308,2022-06-05 05:22:00,002XX E HURON ST,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,True,False,1834.0,18.0,42.0,8.0,26,2022,01/03/2023 03:40:27 PM,"(41.895003278, -87.62152816)"
12659374,JF194270,2022-04-01 23:15:00,040XX N CICERO AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,1722.0,17.0,45.0,15.0,26,2022,01/03/2023 03:40:27 PM,"(41.953960343, -87.747316176)"
12122343,JD316568,2020-07-28 14:54:00,0000X W CHICAGO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1832.0,18.0,2.0,8.0,11,2020,08/05/2020 03:40:46 PM,"(41.896666013, -87.629050439)"
12708858,JF254338,2022-05-23 08:00:00,019XX W EDDY ST,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1922.0,19.0,47.0,5.0,06,2022,01/03/2023 03:40:27 PM,"(41.94595694, -87.677081087)"
12896585,JF479037,2022-11-17 15:06:00,065XX W BRYN MAWR AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,SCHOOL - PUBLIC BUILDING,False,False,1612.0,16.0,41.0,10.0,26,2022,01/03/2023 03:40:27 PM,"(41.98287878, -87.791440835)"
12509255,JE406180,2021-10-10 20:00:00,026XX W LAWRENCE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,1911.0,19.0,40.0,4.0,11,2021,10/17/2021 03:40:45 PM,"(41.968565835, -87.694481109)"
12647470,JF180056,2022-03-20 04:30:00,004XX W 120TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),False,False,522.0,5.0,34.0,53.0,14,2022,01/03/2023 03:40:27 PM,"(41.676094049, -87.632661028)"
12381690,JE248782,2021-05-30 22:00:00,091XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,634.0,6.0,9.0,49.0,06,2021,06/06/2021 03:40:36 PM,"(41.728300336, -87.620766712)"
12645207,JF177514,2022-03-16 16:36:00,070XX W DIVERSEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2511.0,25.0,29.0,18.0,08A,2022,01/03/2023 03:40:27 PM,"(41.930790733, -87.803178896)"
12847480,JF420408,2022-10-03 13:00:00,026XX W POTOMAC AVE,0810,THEFT,OVER $500,STREET,False,False,1423.0,14.0,26.0,24.0,06,2022,01/03/2023 03:40:27 PM,"(41.904785726, -87.69319243)"
12496234,JE390422,2021-08-25 12:00:00,053XX S KIMBARK AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,234.0,2.0,5.0,41.0,11,2021,09/30/2021 03:39:33 PM,"(41.79883627, -87.595010562)"
12757080,JF312658,2022-06-18 10:00:00,028XX W 51ST ST,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,APARTMENT,False,False,923.0,9.0,14.0,63.0,11,2022,01/03/2023 03:40:27 PM,"(41.800955489, -87.695943322)"
12897475,JF480377,2022-11-18 00:01:00,056XX N MOODY AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1622.0,16.0,45.0,10.0,10,2022,01/03/2023 03:40:27 PM,"(41.983636237, -87.781658173)"
12559400,JE464520,2021-12-03 09:50:00,082XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,631.0,6.0,8.0,44.0,08B,2021,12/10/2021 03:40:57 PM,"(41.744779647, -87.606267858)"
12690432,JF231424,2022-05-05 16:32:00,006XX E 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,624.0,6.0,6.0,69.0,08B,2022,01/03/2023 03:40:27 PM,"(41.756674227, -87.609868296)"
12201709,JD408857,2020-10-23 16:33:00,040XX W MADISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1115.0,11.0,28.0,26.0,06,2020,12/17/2020 03:40:05 PM,"(41.880713657, -87.726632467)"
12564610,JE473649,2021-12-11 10:20:00,024XX W 34TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,911.0,9.0,12.0,59.0,08A,2021,12/18/2021 03:40:24 PM,"(41.832064305, -87.686560494)"
12791608,JF353916,2022-08-11 07:30:00,039XX N LAKE SHORE DR,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1925.0,19.0,46.0,6.0,06,2022,01/03/2023 03:40:27 PM,"(41.95386239, -87.64510423)"
12497857,JE392320,2021-09-30 00:09:00,014XX W 73RD ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,734.0,7.0,17.0,67.0,15,2021,10/07/2021 03:41:30 PM,"(41.761326181, -87.660041749)"
12608534,JF132152,2022-01-30 12:00:00,022XX W CORTLAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1434.0,14.0,32.0,22.0,08B,2022,01/03/2023 03:40:27 PM,"(41.916117045, -87.683489657)"
12800744,JF364692,2022-08-21 02:09:00,064XX S DREXEL AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,312.0,3.0,20.0,42.0,15,2022,01/03/2023 03:40:27 PM,"(41.777840341, -87.602829567)"
12128176,JD322573,2020-08-06 10:20:00,031XX W PETERSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,2011.0,20.0,40.0,2.0,08B,2020,09/07/2021 03:41:02 PM,"(41.990394774, -87.707218297)"
12627652,JF156264,2022-02-25 23:52:00,014XX N KOSTNER AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,2534.0,25.0,26.0,23.0,26,2022,01/03/2023 03:40:27 PM,"(41.906598371, -87.736251103)"
12262562,JE104759,2020-12-18 12:00:00,024XX N MARMORA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2515.0,25.0,30.0,19.0,11,2020,01/08/2021 03:39:34 PM,"(41.924806506, -87.77331669)"
12603407,JF125943,2022-01-24 15:30:00,018XX N ROCKWELL ST,0890,THEFT,FROM BUILDING,ABANDONED BUILDING,False,False,1421.0,14.0,1.0,22.0,06,2022,01/03/2023 03:40:27 PM,"(41.91514534, -87.692232851)"
12552823,JE459022,2021-11-28 05:40:00,048XX N MAGNOLIA AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,True,2033.0,20.0,47.0,3.0,26,2021,12/05/2021 03:42:51 PM,"(41.969642806, -87.661059035)"
12379815,JE247720,2021-05-29 17:00:00,009XX N DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1121.0,11.0,27.0,23.0,14,2021,06/05/2021 03:40:05 PM,"(41.897919336, -87.715174809)"
12634068,JF164026,2022-03-05 00:00:00,032XX W PIERCE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1422.0,14.0,26.0,23.0,07,2022,01/03/2023 03:40:27 PM,"(41.909181004, -87.70795377)"
12252179,JD467481,2020-12-22 15:30:00,074XX S DREXEL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),False,False,323.0,3.0,8.0,69.0,11,2020,12/29/2020 03:40:48 PM,"(41.759920977, -87.602966863)"
12892830,JF474708,2022-11-12 20:00:00,069XX N GLENWOOD AVE,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,False,False,2431.0,24.0,49.0,1.0,06,2022,01/03/2023 03:40:27 PM,"(42.007311904, -87.66615591)"
12606714,JF130444,2022-02-01 06:00:00,059XX W FULTON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1512.0,15.0,29.0,25.0,06,2022,01/03/2023 03:40:27 PM,"(41.885609556, -87.772553734)"
12309866,JE162475,2021-03-07 09:00:00,026XX N NEWLAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,False,False,2512.0,25.0,36.0,18.0,11,2021,03/14/2021 03:40:53 PM,"(41.927805071, -87.799047378)"
12632820,JF162531,2022-03-01 17:12:00,099XX S LA SALLE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,511.0,5.0,9.0,49.0,26,2022,01/03/2023 03:40:27 PM,"(41.713647394, -87.627268532)"
12369789,JE235287,2021-05-19 13:00:00,003XX E KENSINGTON AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,False,True,532.0,5.0,9.0,53.0,26,2021,05/26/2021 03:40:56 PM,"(41.683976709, -87.61546807)"
12545267,JE449700,2021-11-18 15:00:00,061XX W DIVERSEY AVE,0330,ROBBERY,AGGRAVATED,ALLEY,False,False,2511.0,25.0,30.0,19.0,03,2021,11/25/2021 03:40:18 PM,"(41.93110044, -87.778696999)"
12527558,JE428785,2021-10-22 00:00:00,002XX N WALLER AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1512.0,15.0,29.0,25.0,26,2021,11/02/2021 03:40:06 PM,"(41.884768163, -87.768297476)"
12167339,JD369179,2020-09-14 20:00:00,027XX N MOODY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,2512.0,25.0,30.0,19.0,06,2020,09/21/2020 03:44:51 PM,"(41.929996004, -87.779573856)"
12426527,JE304538,2021-07-17 05:00:00,013XX E HYDE PARK BLVD,0810,THEFT,OVER $500,APARTMENT,False,False,222.0,2.0,4.0,39.0,06,2021,07/24/2021 03:40:02 PM,"(41.802409794, -87.592952334)"
12937036,JF527473,2022-12-30 10:45:00,004XX W DIVISION ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",GROCERY FOOD STORE,True,False,1821.0,18.0,27.0,8.0,08B,2022,01/13/2023 03:40:06 PM,"(41.903775756, -87.639324074)"
12226819,JD437896,2020-11-21 14:30:00,001XX W 87TH ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,622.0,6.0,21.0,44.0,06,2020,12/17/2020 03:40:05 PM,"(41.736259984, -87.628068782)"
12326381,JE182462,2021-03-28 16:35:00,005XX W MONTROSE DR,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,False,1915.0,19.0,46.0,3.0,04B,2021,04/04/2021 03:40:30 PM,"(41.96232456, -87.643571862)"
12766106,JF323783,2022-07-17 18:00:00,006XX N DRAKE AVE,0810,THEFT,OVER $500,STREET,False,False,1121.0,11.0,27.0,23.0,06,2022,01/03/2023 03:40:27 PM,"(41.892583623, -87.715005891)"
12874781,JF453030,2022-10-28 00:00:00,073XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,733.0,7.0,17.0,68.0,08B,2022,01/03/2023 03:40:27 PM,"(41.760605188, -87.646722372)"
12136227,JD333042,2020-08-15 04:00:00,071XX S MAY ST,0560,ASSAULT,SIMPLE,STREET,False,True,733.0,7.0,6.0,68.0,08A,2020,08/22/2020 04:17:17 PM,"(41.764599135, -87.652885474)"
12840873,JF411251,2022-09-26 12:45:00,009XX W 19TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1235.0,12.0,25.0,31.0,04B,2022,01/03/2023 03:40:27 PM,"(41.856686558, -87.650188608)"
12005445,JD178686,2020-03-08 17:30:00,002XX W 108TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513.0,5.0,34.0,49.0,08B,2020,03/15/2020 03:42:38 PM,"(41.697982208, -87.628963178)"
12654377,JF188212,2022-03-25 00:00:00,015XX E 53RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,234.0,2.0,5.0,41.0,08A,2022,01/03/2023 03:40:27 PM,"(41.799551527, -87.588056142)"
12230313,JD441999,2020-11-25 19:00:00,094XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2223.0,22.0,21.0,73.0,08B,2020,12/17/2020 03:40:05 PM,"(41.722542746, -87.639600061)"
12604106,JF127082,2022-01-28 17:00:00,079XX S RIDGELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,414.0,4.0,8.0,46.0,14,2022,01/03/2023 03:40:27 PM,"(41.750988117, -87.581666198)"
12661238,JF196569,2022-04-03 12:00:00,015XX E 73RD PL,0810,THEFT,OVER $500,STREET,False,False,324.0,3.0,7.0,43.0,06,2022,01/03/2023 03:40:27 PM,"(41.761489881, -87.587459459)"
12831910,JF401813,2022-09-19 09:30:00,017XX W HOWARD ST,0560,ASSAULT,SIMPLE,STREET,False,False,2422.0,24.0,49.0,1.0,08A,2022,01/03/2023 03:40:27 PM,"(42.019396661, -87.67460054)"
12569850,JE480128,2021-12-16 23:59:00,075XX S DANTE AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,False,False,411.0,4.0,8.0,43.0,15,2021,12/23/2021 03:42:16 PM,"(41.758075912, -87.589566119)"
12212245,JD420429,2020-11-02 09:20:00,015XX W SCHREIBER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,2432.0,24.0,40.0,1.0,11,2020,12/17/2020 03:40:05 PM,"(41.99899916, -87.668416993)"
12534711,JE437593,2021-11-07 23:35:00,037XX S WOOD ST,041A,BATTERY,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,False,False,912.0,9.0,12.0,59.0,04B,2021,11/14/2021 03:40:16 PM,"(41.82634032, -87.670294651)"
12356151,JE218791,2021-05-03 20:59:00,012XX S WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1023.0,10.0,28.0,29.0,08B,2021,05/10/2021 03:40:27 PM,"(41.865217457, -87.693370693)"
12440980,JE323117,2021-08-01 10:30:00,049XX S LAKE PARK AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,222.0,2.0,4.0,39.0,06,2021,08/08/2021 03:40:59 PM,"(41.80533715, -87.589008745)"
12344152,JE204120,2021-04-19 16:50:00,021XX W RANDOLPH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1223.0,12.0,27.0,28.0,08B,2021,04/26/2021 03:41:35 PM,"(41.884533356, -87.680056674)"
12850548,JF424016,2022-09-24 07:00:00,029XX N WOOD ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1931.0,19.0,32.0,6.0,06,2022,01/03/2023 03:40:27 PM,"(41.935026308, -87.672702013)"
12561057,JE468846,2021-11-16 19:00:00,011XX W NORTH SHORE AVE,0810,THEFT,OVER $500,STREET,False,False,2432.0,24.0,49.0,1.0,06,2021,12/08/2021 03:44:18 PM,
12254308,JD470022,2020-11-23 00:00:00,001XX N PARKSIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1512.0,15.0,29.0,25.0,08A,2020,12/30/2020 03:39:27 PM,"(41.883305414, -87.766613769)"
12861391,JF437212,2022-10-16 20:03:00,080XX S COTTAGE GROVE AVE,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,VEHICLE NON-COMMERCIAL,True,False,631.0,6.0,8.0,44.0,15,2022,01/03/2023 03:40:27 PM,"(41.748458232, -87.605159961)"
12731668,JF281525,2022-06-16 05:15:00,045XX N BROADWAY,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,1913.0,19.0,46.0,3.0,14,2022,01/03/2023 03:40:27 PM,"(41.964668468, -87.657007864)"
12536857,JE440208,2021-11-08 10:00:00,023XX W 18TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1234.0,12.0,25.0,31.0,07,2021,11/15/2021 03:40:54 PM,"(41.857553842, -87.68427377)"
12784199,JF344790,2022-08-05 05:20:00,003XX W ELM ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARK PROPERTY,True,False,1823.0,18.0,27.0,8.0,04B,2022,01/03/2023 03:40:27 PM,"(41.902829815, -87.638551885)"
12307266,JE159378,2021-03-04 19:30:00,0000X E OHIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834.0,18.0,42.0,8.0,14,2021,03/11/2021 03:41:31 PM,"(41.892507682, -87.626238686)"
12736088,JF287219,2022-06-20 13:24:00,004XX E 89TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,633.0,6.0,9.0,44.0,15,2022,01/03/2023 03:40:27 PM,"(41.731947095, -87.613651931)"
12810878,JF375789,2022-08-29 11:00:00,058XX N GLENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2013.0,20.0,48.0,77.0,14,2022,01/03/2023 03:40:27 PM,"(41.987819131, -87.665075771)"
12174833,JD377954,2020-09-09 00:00:00,058XX S NOTTINGHAM AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,811.0,8.0,23.0,56.0,11,2020,09/27/2020 03:40:25 PM,"(41.785620579, -87.798737166)"
12411468,JE285919,2021-07-01 10:49:00,053XX W NELSON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2514.0,25.0,31.0,19.0,26,2021,07/08/2021 03:41:09 PM,"(41.935921129, -87.76007292)"
12409331,JE284253,2021-06-29 12:30:00,041XX N CUMBERLAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1614.0,16.0,38.0,17.0,11,2021,07/06/2021 03:40:43 PM,"(41.954636951, -87.836690021)"
12686568,JF226876,2022-05-01 20:00:00,052XX W AINSLIE ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1623.0,16.0,45.0,11.0,03,2022,01/03/2023 03:40:27 PM,"(41.96924192, -87.759627176)"
12639577,JF170669,2022-02-13 09:05:00,005XX E 32ND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,211.0,2.0,4.0,35.0,26,2022,01/03/2023 03:40:27 PM,"(41.836069707, -87.613033345)"
12856609,JF430340,2022-10-07 22:22:00,053XX S OAK PARK AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SCHOOL - PUBLIC GROUNDS,False,False,811.0,8.0,23.0,56.0,14,2022,01/03/2023 03:40:27 PM,"(41.795195207, -87.791660496)"
12731315,JF281426,2022-06-15 22:30:00,017XX W 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,611.0,6.0,17.0,71.0,08B,2022,01/03/2023 03:40:27 PM,"(41.750299894, -87.667632935)"
12513828,JE411936,2021-10-16 04:30:00,007XX N SACRAMENTO BLVD,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1221.0,12.0,27.0,23.0,07,2021,10/23/2021 03:40:25 PM,"(41.893990113, -87.702155577)"
12261921,JE102786,2020-12-30 12:00:00,014XX W 113TH PL,0810,THEFT,OVER $500,RESIDENCE,False,False,2234.0,22.0,34.0,75.0,06,2020,01/08/2021 03:39:34 PM,"(41.687497266, -87.659358632)"
12221509,JD431716,2020-11-14 23:00:00,007XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,1112.0,11.0,27.0,23.0,08B,2020,09/07/2021 03:41:02 PM,"(41.89432798, -87.719940148)"
12542200,JE445916,2020-07-07 00:00:00,037XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,212.0,2.0,3.0,35.0,11,2020,11/16/2021 03:43:01 PM,
12506586,JE402808,2021-10-07 15:30:00,019XX S WABASH AVE,0810,THEFT,OVER $500,APARTMENT,False,False,131.0,1.0,3.0,33.0,06,2021,10/14/2021 03:42:11 PM,"(41.856197223, -87.625574295)"
