ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On
12875734,JF454141,2022-10-29 12:16:00,028XX W CHICAGO AVE,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,VEHICLE NON-COMMERCIAL,False,False,1221,12,26,23,17,2022,2023-01-03 15:40:27
12314333,JE167793,2021-03-13 11:10:00,055XX W IOWA ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),False,False,1524,15,37,25,15,2021,2021-03-20 15:39:56
12590821,JF110905,2022-01-12 19:10:00,014XX N SEDGWICK ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1821,18,27,8,08A,2022,2023-01-03 15:40:27
12527544,JE428853,2021-10-18 19:00:00,003XX E 120TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,532,5,9,53,06,2021,2021-11-02 15:40:06
12675579,JF213610,2022-04-20 11:17:00,003XX S KILBOURN AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,1131,11,28,26,18,2022,2023-01-03 15:40:27
12682133,JF221569,2022-04-26 18:00:00,040XX N ELSTON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,False,False,1723,17,45,16,14,2022,2023-01-03 15:40:27
12267446,JE110389,2021-01-11 21:55:00,071XX S UNIVERSITY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,324,3,5,69,14,2021,2021-01-18 15:40:30
12761516,JF318099,2022-07-15 02:30:00,088XX S BURLEY AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,False,False,424,4,10,46,03,2022,2023-01-03 15:40:27
12933905,JF523911,2022-12-23 09:00:00,008XX W CORNELIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1924,19,44,6,11,2022,2023-01-03 15:40:27
12917936,JF504184,2022-12-09 12:30:00,023XX W WILSON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1911,19,47,4,05,2022,2023-01-03 15:40:27
12652112,JF185455,2022-03-24 13:00:00,021XX W GLADYS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1225,12,27,28,08B,2022,2023-01-03 15:40:27
12923981,JF510880,2022-12-14 20:52:00,070XX S EAST END AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,332,3,5,43,04B,2022,2023-01-03 15:40:27
12455817,JE341046,2021-08-17 22:46:00,035XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1121,11,27,23,08B,2021,2021-08-24 15:41:17
12716255,JF263083,2022-05-31 23:15:00,074XX S COLFAX AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,True,False,334,3,7,43,04B,2022,2023-01-03 15:40:27
12367982,JE233084,2021-05-17 13:50:00,032XX W ROOSEVELT RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1134,11,24,29,15,2021,2021-05-24 15:40:54
12246161,JD459430,2020-12-15 04:02:00,081XX S MARSHFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,614,6,21,71,14,2020,2020-12-22 15:40:21
12516422,JE415055,2021-09-25 12:00:00,039XX W 26TH ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,False,False,1031,10,22,30,11,2021,2021-10-21 15:45:15
12910840,JF496232,2022-12-03 02:30:00,083XX S SANGAMON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,True,True,613,6,21,71,04A,2022,2023-01-03 15:40:27
12274496,JE118598,2021-01-19 23:30:00,027XX S DRAKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1032,10,22,30,08B,2021,2021-01-26 15:42:11
12184473,JD389118,2020-10-02 17:31:00,104XX S OAKLEY AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,2212,22,19,72,11,2020,2020-10-09 15:42:38
12693552,JF235740,2022-05-09 00:00:00,014XX S WABASH AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,131,1,3,33,08B,2022,2023-01-03 15:40:27
12502540,JE397272,2021-10-03 02:45:00,034XX N HALSTED ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1924,19,44,6,06,2021,2021-10-10 15:40:42
12917245,JF503711,2022-12-09 03:00:00,011XX N MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1211,12,26,24,14,2022,2023-01-03 15:40:27
12817699,JF384537,2022-09-05 05:00:00,056XX S ARCHER AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,False,False,814,8,14,56,02,2022,2023-01-03 15:40:27
12848884,JF422093,2022-10-04 19:00:00,023XX S WENTWORTH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,914,9,25,34,06,2022,2023-01-03 15:40:27
12022329,JD200262,2020-04-02 10:50:00,051XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2031,20,40,4,06,2020,2020-04-09 15:41:19
12494299,JE387377,2021-09-25 20:30:00,005XX N MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1834,18,42,8,07,2021,2021-10-02 15:40:43
12549811,JE455901,2021-11-24 15:47:00,049XX W HUBBARD ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,1532,15,37,25,18,2021,2021-12-01 15:41:00
12440817,JE322907,2021-08-02 05:15:00,002XX W ADAMS ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1,42,32,06,2021,2021-08-09 15:40:29
12235556,JD447897,2020-11-23 13:13:00,014XX S TRUMBULL AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,False,True,1021,10,24,29,02,2020,2020-12-17 15:40:05
12240808,JD453946,2020-12-09 10:30:00,060XX S KEATING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,813,8,13,64,08B,2020,2020-12-17 15:40:05
13149348,JG351642,2022-12-08 15:00:00,066XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,322,3,6,69,07,2022,2023-11-15 15:41:31
12207733,JD415917,2020-10-30 20:00:00,023XX W ADAMS ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1223,12,27,28,04B,2020,2020-12-17 15:40:05
12416235,JE292786,2021-07-06 21:52:00,043XX W CERMAK RD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1012,10,24,29,15,2021,2021-07-13 15:41:01
12332523,JE190078,2021-04-01 10:45:00,091XX S HARPER AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,413,4,8,48,06,2021,2021-04-08 15:41:05
12757323,JF312930,2022-07-11 03:38:00,093XX S JEFFERY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,413,4,7,48,04A,2022,2023-01-03 15:40:27
12558623,JE466543,2021-12-05 02:20:00,038XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1112,11,37,23,14,2021,2021-12-12 15:41:06
12762948,JF319839,2022-07-16 14:45:00,062XX S WESTERN AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,False,False,825,8,16,66,06,2022,2023-01-03 15:40:27
12268114,JE110944,2021-01-12 05:30:00,076XX S MAY ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,612,6,17,71,05,2021,2021-01-19 15:49:08
12516010,JE414461,2021-10-18 11:00:00,016XX N LEAVITT ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1434,14,32,24,07,2021,2021-10-25 15:42:49
12533909,JE436698,2021-11-07 01:30:00,032XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1713,17,33,14,08B,2021,2021-11-14 15:40:16
12544846,JE449430,2021-11-18 14:40:00,027XX N LEAVITT ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,1931,19,1,7,08B,2021,2021-11-25 15:40:18
12554507,JE461512,2021-11-28 05:30:00,0000X W HUBBARD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,False,False,1831,18,42,8,11,2021,2021-12-05 15:42:51
12539779,JE443560,2021-11-12 14:00:00,014XX S CANAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER (SPECIFY),False,True,124,1,11,28,08B,2021,2021-11-19 15:40:30
12890227,JF471537,2022-11-12 00:23:00,020XX W CHASE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2424,24,49,1,14,2022,2023-01-03 15:40:27
12016902,JD194371,2020-03-24 23:00:00,078XX S AVALON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,411,4,8,45,08B,2020,2020-03-31 15:46:16
12617477,JF143750,2022-02-14 07:35:00,052XX S DREXEL AVE,0810,THEFT,OVER $500,STREET,False,False,233,2,5,41,06,2022,2023-01-03 15:40:27
12741347,JF293551,2022-06-21 12:00:00,055XX W LAWRENCE AVE,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,False,False,1623,16,45,11,10,2022,2023-01-03 15:40:27
12900352,JF483341,2022-11-21 21:51:00,041XX W WEST END AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1114,11,28,26,04B,2022,2023-01-03 15:40:27
12405241,JE279280,2021-06-25 15:36:00,027XX N CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2521,25,31,19,15,2021,2021-07-02 15:40:59
12156640,JD356870,2020-09-05 00:23:00,056XX S WESTERN AVE,0460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,824,8,15,63,08B,2020,2020-09-12 15:41:32
12710230,JF255823,2022-05-26 00:00:00,051XX S LAKE PARK AVE,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,234,2,4,41,03,2022,2023-01-03 15:40:27
12766061,JF323700,2022-07-10 12:00:00,031XX S SHIELDS AVE,0810,THEFT,OVER $500,STREET,False,False,915,9,11,34,06,2022,2023-01-03 15:40:27
12853538,JF427762,2022-10-09 03:00:00,047XX S KNOX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,815,8,14,56,14,2022,2023-01-03 15:40:27
12390830,JE260514,2021-06-10 08:24:00,035XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,212,2,3,35,08B,2021,2021-06-17 15:40:41
12771580,JF330303,2022-07-23 00:00:00,072XX N CLARK ST,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,2423,24,49,1,06,2022,2023-01-03 15:40:27
12754694,JF308749,2022-07-07 13:17:00,076XX S SOUTH SHORE DR,0560,ASSAULT,SIMPLE,APARTMENT,False,False,421,4,7,43,08A,2022,2023-01-03 15:40:27
12460162,JE346255,2021-08-22 14:30:00,017XX W 86TH ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,614,6,21,71,04B,2021,2021-08-29 15:40:24
12393304,JE264499,2021-06-13 13:40:00,047XX N MALDEN ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,1913,19,46,3,03,2021,2021-06-20 15:40:38
12586108,JF105282,2021-12-20 01:00:00,027XX N MOBILE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2512,25,30,19,11,2021,2022-01-07 15:44:31
12699723,JF243322,2022-05-14 22:00:00,037XX N BROADWAY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,False,False,1925,19,46,6,11,2022,2023-01-03 15:40:27
12583721,JF102296,2022-01-03 15:29:00,050XX S PAULINA ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,931,9,20,61,04B,2022,2023-01-03 15:40:27
12711508,JF257387,2022-04-01 07:00:00,006XX W WAVELAND AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1925,19,46,6,06,2022,2023-01-03 15:40:27
12379797,JE246978,2021-05-29 04:08:00,067XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,332,3,5,43,08B,2021,2021-06-05 15:40:05
12312405,JE165499,2021-03-11 00:13:00,078XX S YATES BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,421,4,7,43,14,2021,2021-03-18 15:42:47
12748874,JF302652,2022-07-01 23:00:00,016XX W 89TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2221,22,21,73,05,2022,2023-01-03 15:40:27
12488305,JE380584,2021-09-20 03:30:00,025XX N FRANCISCO AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - GARAGE,False,False,1414,14,35,22,26,2021,2021-09-27 15:40:39
12657182,JF191568,2022-03-29 16:43:00,083XX S ABERDEEN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,613,6,21,71,26,2022,2023-01-03 15:40:27
12604128,JF127088,2022-01-28 17:22:00,008XX S INDEPENDENCE BLVD,0810,THEFT,OVER $500,APARTMENT,False,True,1133,11,24,27,06,2022,2023-01-03 15:40:27
12236568,JD442261,2020-11-26 07:50:00,002XX W 119TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,522,5,9,53,08B,2020,2020-12-17 15:40:05
12769730,JF328062,2022-07-23 01:17:00,022XX S WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1034,10,12,30,14,2022,2023-01-03 15:40:27
12744831,JF297722,2022-06-28 18:23:00,021XX W 70TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,735,7,17,67,14,2022,2023-01-03 15:40:27
12090774,JD279151,2020-06-28 11:00:00,049XX N KILDARE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1712,17,39,14,06,2020,2020-07-05 15:41:36
12756324,JF311616,2022-07-09 21:40:00,022XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,False,True,824,8,16,63,08B,2022,2023-01-03 15:40:27
12621779,JF149039,2022-02-18 19:00:00,013XX W RANDOLPH ST,0810,THEFT,OVER $500,STREET,False,False,1224,12,27,28,06,2022,2023-01-03 15:40:27
12813773,JF380107,2022-09-01 17:00:00,013XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1422,14,26,23,08A,2022,2023-01-03 15:40:27
12501342,JE396648,2021-09-29 11:20:00,059XX N GLENWOOD AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,2013,20,48,77,08A,2021,2021-10-06 15:42:04
12724522,JF273089,2022-06-09 09:11:00,043XX N MOZART ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1724,17,33,16,05,2022,2023-01-03 15:40:27
12065001,JD249328,2020-05-31 20:45:00,065XX S WINCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,726,7,15,67,07,2020,2020-06-07 15:41:45
12526212,JE427039,2021-10-29 18:13:00,085XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,613,6,21,71,08B,2021,2021-11-05 15:40:57
12616741,JF142815,2022-02-12 23:42:00,017XX N FAIRFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,1421,14,1,24,15,2022,2023-01-03 15:40:27
12808104,JF373404,2022-08-28 08:33:00,008XX N DRAKE AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,True,False,1121,11,27,23,18,2022,2023-01-03 15:40:27
12624724,JF152548,2022-02-18 14:00:00,056XX S KOSTNER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,813,8,13,62,26,2022,2023-01-03 15:40:27
12464256,JE351347,2021-08-27 01:05:00,076XX S STEWART AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,True,True,621,6,17,69,04B,2021,2021-09-03 15:40:53
12937314,JF527959,2022-12-30 16:00:00,013XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1433,14,1,24,08A,2022,2023-01-06 15:40:48
12575141,JE486379,2021-12-22 22:10:00,0000X W CTA OHARE PLATFORM ST,0460,BATTERY,SIMPLE,CTA PLATFORM,True,False,1654,16,41,76,08B,2021,2021-12-29 15:41:16
12759025,JF315023,2022-07-12 15:40:00,025XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1033,10,12,30,07,2022,2023-01-03 15:40:27
12455786,JE339537,2021-08-15 20:30:00,081XX S OGLESBY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,414,4,8,46,14,2021,2021-08-22 15:40:40
12902311,JF486218,2022-11-23 12:00:00,058XX N SPAULDING AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1711,17,39,13,05,2022,2023-01-03 15:40:27
12365414,JE230045,2021-05-14 14:35:00,063XX S WESTERN AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,825,8,16,66,18,2021,2021-05-21 15:40:10
12665027,JF201127,2022-04-08 07:00:00,016XX W OGDEN AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1224,12,28,28,06,2022,2023-01-03 15:40:27
12665997,JF202309,2022-04-09 07:30:00,066XX S GREENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,321,3,5,42,14,2022,2023-01-03 15:40:27
12588395,JF108017,2022-01-06 23:00:00,032XX W 55TH ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,822,8,14,63,05,2022,2023-01-03 15:40:27
12754240,JF309236,2022-07-07 19:00:00,003XX E 78TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,623,6,6,69,07,2022,2023-01-03 15:40:27
12210999,JD419855,2020-11-02 10:30:00,033XX N SEELEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1921,19,32,5,07,2020,2020-12-17 15:40:05
12067170,JD251699,2020-06-02 21:34:00,017XX W GREENLEAF AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,2424,24,49,1,04B,2020,2020-06-09 15:43:29
12225130,JD435281,2020-11-18 20:30:00,014XX N CICERO AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,DEPARTMENT STORE,False,True,2533,25,37,25,26,2020,2020-12-17 15:40:05
12548330,JE454088,2021-11-22 20:26:00,009XX W MADISON ST,1200,DECEPTIVE PRACTICE,STOLEN PROPERTY BUY / RECEIVE / POSSESS,STREET,True,False,1232,12,25,28,13,2021,2021-11-29 15:40:16
12912037,JF497721,2022-12-04 11:55:00,016XX W MONTVALE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,2234,22,34,75,04A,2022,2023-01-03 15:40:27
12232504,JD444532,2020-11-29 00:11:00,010XX W WASHINGTON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1224,12,27,28,07,2020,2020-12-17 15:40:05
12498916,JE393530,2021-10-01 00:00:00,111XX S HOYNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2212,22,19,75,14,2021,2021-10-08 15:41:20
12408976,JE283883,2021-06-29 01:00:00,0000X S ABERDEEN ST,0810,THEFT,OVER $500,STREET,False,False,1232,12,25,28,06,2021,2021-07-06 15:40:43
12198072,JD404834,2020-10-19 23:45:00,024XX W TAYLOR ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1135,11,28,28,04B,2020,2020-12-17 15:40:05
12734703,JF285522,2022-06-19 05:30:00,041XX W 31ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1031,10,22,30,08B,2022,2023-01-03 15:40:27
12758665,JF314647,2022-06-06 00:00:00,015XX W HOWARD ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),False,False,2422,24,49,1,02,2022,2023-01-03 15:40:27
12451194,JE334665,2021-08-11 16:00:00,033XX N Broadway,0810,THEFT,OVER $500,SIDEWALK,False,False,1925,19,44,6,06,2021,2021-08-19 15:49:47
12222163,JD432476,2020-11-15 19:47:00,004XX E 69TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,,False,False,322,3,6,69,08A,2020,2020-11-22 15:41:06
12220990,JD430983,2020-11-11 14:00:00,063XX S DAMEN AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",RESIDENCE - YARD (FRONT / BACK),False,False,726,7,16,67,07,2020,2020-12-17 15:40:05
12720502,JF268365,2022-06-04 21:00:00,025XX N SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2524,25,31,22,06,2022,2023-01-03 15:40:27
12783789,JF344538,2022-06-15 15:00:00,085XX S KINGSTON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,423,4,7,46,06,2022,2023-01-03 15:40:27
12782661,JF343197,2022-08-03 19:00:00,0000X E LAKE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,111,1,42,32,06,2022,2023-01-03 15:40:27
12334682,JE192823,2021-04-07 20:45:00,013XX W 64TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,724,7,16,67,15,2021,2021-04-14 15:42:03
12369782,JE235420,2021-05-19 14:11:00,025XX N NORMANDY AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2512,25,29,18,06,2021,2021-05-26 15:40:56
12838438,JF409549,2022-09-25 00:40:00,072XX S COLES AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,334,3,7,43,26,2022,2023-01-03 15:40:27
12965174,JG131299,2022-09-30 00:01:00,019XX S LEAVITT ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1234,12,25,31,26,2022,2023-01-28 15:41:25
12929777,JF519084,2022-12-21 18:30:00,079XX S COLFAX AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,422,4,7,46,04A,2022,2023-01-03 15:40:27
12558940,JE466993,2021-12-05 14:10:00,038XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,SMALL RETAIL STORE,False,False,2535,25,26,23,07,2021,2021-12-12 15:41:06
12232564,JD443001,2020-11-25 21:00:00,007XX S KOSTNER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1131,11,24,26,08A,2020,2020-12-17 15:40:05
12477117,JE366911,2021-09-09 07:02:00,022XX E 70TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,331,3,5,43,08A,2021,2021-09-16 15:40:47
12682781,JF221805,2022-04-10 06:00:00,002XX S CANAL ST,0810,THEFT,OVER $500,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,121,1,42,28,06,2022,2023-01-03 15:40:27
12521931,JE421793,2021-10-24 22:00:00,065XX S YALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),False,False,722,7,20,68,14,2021,2021-10-31 15:40:23
12227739,JD438465,2020-11-20 19:55:00,057XX N RIDGE AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,2013,20,48,77,06,2020,2020-12-17 15:40:05
12819845,JF386475,2022-09-04 17:00:00,002XX E ONTARIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1834,18,42,8,11,2022,2023-01-03 15:40:27
12526583,JE427523,2021-10-30 03:30:00,049XX N LOCKWOOD AVE,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,APARTMENT,True,False,1623,16,45,11,14,2021,2021-11-06 15:40:07
12237720,JD450582,2020-12-05 14:00:00,072XX S DAMEN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,735,7,17,67,11,2020,2020-12-17 15:40:05
12780417,JF340670,2022-08-01 20:45:00,045XX W CONGRESS PKWY,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1131,11,28,26,08B,2022,2023-01-03 15:40:27
12796007,JF358812,2022-08-11 07:00:00,118XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,532,5,9,53,11,2022,2023-01-03 15:40:27
12675685,JF213779,2021-01-04 00:00:00,034XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,211,2,4,35,11,2021,2022-04-21 15:45:36
12705960,JF250512,2022-05-21 09:30:00,095XX S CONSTANCE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,False,True,431,4,7,51,03,2022,2023-01-03 15:40:27
12056786,JD239518,2020-05-22 14:36:00,095XX S HALSTED ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,True,2223,22,21,73,04A,2020,2021-09-07 15:41:02
12426972,JE305797,2021-07-18 13:30:00,111XX S HALSTED ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,False,2233,22,34,75,08A,2021,2021-07-25 15:39:52
12671508,JF208874,2022-04-15 14:30:00,075XX S HALSTED ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,STREET,False,False,621,6,17,71,03,2022,2023-01-03 15:40:27
12788048,JF349282,2022-08-08 16:26:00,0000X W 79TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,623,6,6,44,04B,2022,2023-01-03 15:40:27
12390029,JE260341,2021-06-10 01:45:00,079XX S PHILLIPS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,422,4,7,46,14,2021,2021-06-17 15:40:41
12712778,JF258736,2022-05-28 12:00:00,039XX W MADISON ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,True,False,1122,11,28,26,26,2022,2023-01-03 15:40:27
12599974,JF122022,2022-01-21 09:00:00,071XX S NORMAL BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,732,7,6,68,26,2022,2023-01-03 15:40:27
12611350,JF136213,2022-02-07 06:55:00,002XX W NORTH AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1814,18,2,7,06,2022,2023-01-03 15:40:27
